brancher concentration,motor concentration,linker concentration,avalanche time,time,mean displacement,rg,shape,density,clique number,average clustering,mean closeness,mean betweenness,assortativity,avalanche,prediction
0.02,0.5,0.01,40,30,31.4107525793595,0.41339189706042,0.002261255218309,0.001486362500605,5,0.11339625765855302,0.0006099065876919999,6.02588351522517e-07,0.7865044286103441,1,1
0.02,0.5,0.01,150,140,22.823577398828203,0.34870522758499506,0.000324835355187,0.001495618685484,4,0.140539651201053,0.000629798897847,7.59896392040833e-07,0.7945440978521692,1,0
0.02,0.5,0.01,60,50,29.1260909071518,0.421091309054382,0.01254907688691,0.0014868597413729998,5,0.11242965905329401,0.000599441426628,4.1240580488366606e-07,0.7820756744756329,1,1
0.02,0.5,0.01,250,240,22.558414844018802,0.36212081781336897,0.035935902481832996,0.0014976958525350001,5,0.156051587301587,0.000616560259132,6.324138607830189e-07,0.8102718437898628,1,1
0.02,0.5,0.01,750,740,22.5450856535563,0.328738282572323,-0.001842698754849,0.001523097241964,5,0.17966879816363301,0.000655655535016,4.6196892460047596e-07,0.7918957663507159,1,1
0.02,0.5,0.01,340,330,27.673431412378502,0.3533443496165779,0.00038486795813299997,0.0015101540483499999,4,0.15286676523739098,0.0006724062537579999,1.13395432892643e-06,0.795421642798205,1,1
0.02,0.5,0.01,460,450,40.451789213487295,0.33301138588085605,0.000941527603127,0.0015604585615870002,5,0.190518372703412,0.0007370725705639999,1.1699977680042601e-06,0.7951071196440179,1,1
0.02,0.5,0.01,530,520,71.3258833665183,0.29684677951257105,0.022652834121429998,0.001642964679941,5,0.198544776999458,0.0008933597313949999,3.12851828484488e-06,0.787267202631972,1,1
0.02,0.5,0.01,360,350,26.3530926852397,0.326561921660695,0.028960688661871004,0.001560121839947,5,0.17503293807641598,0.00075124960433,2.03232585570572e-06,0.786841513528262,0,0
0.02,0.5,0.01,370,360,22.528383413806,0.326546855042862,0.028197537323507996,0.0015337482716279997,5,0.15828824397442198,0.0006992070253580001,1.26743486692504e-06,0.79921814423408,0,0
0.02,0.5,0.01,380,370,20.9645702536677,0.32455817172075296,0.025543978173815,0.0015650875466260003,4,0.178184214862415,0.0007461684941530001,1.26867193043925e-06,0.7983644084684449,0,0
0.02,0.5,0.01,390,380,24.3922687154535,0.32356226112053005,0.024115973276974,0.0015446074729489998,5,0.17923416789396202,0.000716793124028,1.19504909572355e-06,0.798728609060229,0,0
0.02,0.5,0.01,400,390,25.6313413370995,0.32483774071330296,0.024075390078644,0.001547673340885,4,0.171650165016502,0.0007456624812449999,1.64856845183058e-06,0.807764114376096,0,0
0.02,0.5,0.01,410,400,28.5837027487692,0.327231049446207,0.028176585113227997,0.0015557257546120003,6,0.17355190099755302,0.0007095768325119999,8.42836670695025e-07,0.829439008575509,0,0
0.02,0.5,0.01,420,410,29.679013286670198,0.32474795838083304,0.031735446629329,0.001543372906116,5,0.167228278823918,0.0006902992238230001,9.079013980611059e-07,0.8107782969180379,0,0
0.02,0.5,0.01,430,420,25.03566609364,0.32335596785373805,0.023451979357191004,0.001551661593455,5,0.168218590061086,0.000710520761099,1.1501654931292802e-06,0.793265537208715,0,0
0.02,0.5,0.01,440,430,24.7224711103366,0.32225831929069704,0.023705135375282998,0.0015243173714520003,4,0.163242349048801,0.000651188149316,6.52697349589596e-07,0.80039918352587,0,0
0.02,0.5,0.01,450,440,22.6713780136047,0.324204676505543,0.024920409960096,0.0015288607886770002,4,0.167687747035573,0.000665746638029,7.256753679472209e-07,0.8080808758798149,0,0
0.02,0.5,0.01,470,460,23.644004011155,0.327017688691023,0.01941453037812,0.001513070341974,5,0.163840972564482,0.0006622008228940001,1.03612109437325e-06,0.8035725995447829,0,0
0.02,0.5,0.01,480,470,21.076201868277302,0.33000601968029303,0.017938139974356,0.0015277465956870001,4,0.16400263114619298,0.000669469629848,8.19136771376143e-07,0.811779648101377,0,0
0.02,0.5,0.01,490,480,25.185107015624105,0.32692990124286897,0.020145517616552,0.001523143248158,5,0.157470941132359,0.0006657259173049999,7.17372636778779e-07,0.7939913069187841,0,0
0.02,0.5,0.01,500,490,30.0789879294237,0.321184557918033,0.027015167828303998,0.001541137006934,5,0.16653536845560502,0.000695145895582,9.534482741287441e-07,0.804062269026747,0,0
0.02,0.5,0.01,510,500,32.938624555008204,0.324071583591985,0.042175303847474,0.001554158573605,5,0.19094488188976397,0.0007084914225230001,1.01482565023181e-06,0.793577760705369,0,0
0.02,0.5,0.01,520,510,23.1709217679207,0.32666676045748105,0.038133841717513,0.001531920260591,4,0.17554570818972598,0.0006892135370379999,1.03545247624162e-06,0.778139209538697,0,0
0.02,0.5,0.01,530,520,24.2074849076691,0.32730834666748,0.040497866204823,0.0015719326655430001,5,0.19135418873431698,0.000740074843884,8.738449681057509e-07,0.7955365285072249,0,0
0.02,0.5,0.01,540,530,22.3490530488306,0.32839966746149,0.04418937607665401,0.001552097035529,5,0.171632955106068,0.000722504730651,1.21211078324597e-06,0.8104651695605519,0,0
0.02,0.5,0.01,550,540,23.168606077118802,0.32732307905733804,0.04638917767660299,0.0015352006847639999,5,0.177619281849483,0.0006906683655429999,8.51710509596233e-07,0.794787335731375,0,0
0.02,0.5,0.01,560,550,24.0766463593407,0.327666978180567,0.050202381528516,0.0015482009651540001,4,0.18003617826015497,0.0007029860744969999,8.316426762826491e-07,0.7879141372380641,0,0
0.02,0.5,0.01,580,570,26.416494527584,0.32852375772733694,0.047968400844720996,0.001557481156734,4,0.177442244224422,0.000729619325984,1.4429834119943998e-06,0.803204386042335,0,0
0.02,0.5,0.01,590,580,20.3085181724242,0.329405050662477,0.044344712412851,0.001555165631282,5,0.170449289725801,0.0007189481692300001,1.1808811472767901e-06,0.7989463498548549,0,0
0.02,0.5,0.01,600,590,23.976207605471203,0.331273760144422,0.04475420843062201,0.001577714850642,5,0.18478959844164397,0.000790888297972,1.64398200023675e-06,0.7879361244106309,0,0
0.02,0.5,0.01,610,600,22.3128541633011,0.333550879711408,0.049697217889647,0.001577518900394,5,0.18570529803912397,0.0007578861521279999,1.25181924858027e-06,0.8058180052145121,0,0
0.02,0.5,0.01,620,610,20.995286978558603,0.334289984429531,0.05012242169535901,0.001558592367334,5,0.19374663954929003,0.000730822281365,1.32348784446085e-06,0.8185235532742159,0,0
0.02,0.5,0.01,630,620,27.5342537229809,0.337961011771667,0.055718691092867006,0.0015452789123729998,5,0.174444992599901,0.0007090055485489999,1.3169679859235902e-06,0.8195742888975319,0,0
0.02,0.5,0.01,640,630,23.1690233933917,0.33513782486166305,0.043604752531937005,0.0015458301341820001,5,0.17689559535561497,0.0006928620337660001,1.08625443046091e-06,0.8060614552219529,0,0
0.02,0.5,0.01,650,640,21.619515913211302,0.336138975818505,0.03685473962577201,0.001547788265276,5,0.18535825545171303,0.0006972765122499999,8.719723045348499e-07,0.799953804393045,0,0
0.02,0.5,0.01,660,650,22.418797820229802,0.338933768435216,0.038329255420688,0.001542881542567,5,0.17249752229930598,0.000711491317787,1.73829604589847e-06,0.807564994810126,0,0
0.02,0.5,0.01,670,660,21.0670016217453,0.338692478047988,0.040888065936005,0.0015487550729410002,5,0.18167160250082198,0.0007008658249419999,1.04386401366243e-06,0.792721409528472,0,0
0.02,0.5,0.01,680,670,23.921822421886002,0.33679823561408306,0.035807774207507005,0.001578099838969,6,0.197415637860082,0.0007243410432210001,8.92001293184785e-07,0.8131345622799351,0,0
0.02,0.5,0.01,690,680,28.3343650327912,0.33508436565593797,0.031750191273563,0.0015717092337920002,6,0.19286415941622198,0.000729407392464,9.654233622799441e-07,0.8167214438336929,0,0
0.02,0.5,0.01,700,690,22.155932561213103,0.336823575554877,0.022257920589820998,0.001556018606381,6,0.185681493453259,0.000714365558524,9.06774917017652e-07,0.8167753751556079,0,0
0.02,0.5,0.01,710,700,25.6129020712615,0.33667359202145697,0.020837389670445,0.0015548143249520003,5,0.186853307138179,0.00069557161735,8.348966048428821e-07,0.8252559195770509,0,0
0.02,0.5,0.01,720,710,22.983967467410398,0.33683307911279,0.015715445302636,0.001510787993412,5,0.161347167325428,0.0006415005608119998,8.116741798610729e-07,0.8172110612953679,0,0
0.02,0.5,0.01,730,720,25.0676155201103,0.339983298539752,0.014234272660777,0.001527299759127,4,0.180058939096267,0.0006843563172,1.21935723583932e-06,0.8037243880572091,0,0
0.02,0.5,0.01,740,730,23.7399741096333,0.338660438302052,0.011175634436046997,0.0015313030583079998,4,0.17771739130434805,0.0006812775133069999,1.37018331790834e-06,0.803777415809606,0,0
0.02,0.5,0.01,750,740,35.5800704165515,0.33424055703213695,0.009649076237411,0.001539550090275,4,0.18411522633744798,0.000688534434536,9.89692078403778e-07,0.812518714914078,0,0
0.02,0.5,0.01,760,750,33.654202902800606,0.330019901819989,0.012202357792896003,0.001550566367841,5,0.18137738330046,0.0007163041658989999,9.437596506808659e-07,0.816003930437558,0,0
0.02,0.5,0.01,770,760,34.622809944741505,0.331335594305161,0.009189473697972999,0.0015611891867720001,6,0.18842028679387,0.000721597089114,9.533944622143092e-07,0.823099185391946,0,0
0.02,0.5,0.01,780,770,27.936299466682602,0.332342772915898,0.006061899944056,0.001542946888156,5,0.18132246504110697,0.000704185204732,9.51827613998813e-07,0.7933207000228409,0,0
0.02,0.5,0.01,790,780,33.457841066985395,0.332327333452877,0.001931278651461,0.00152997989294,4,0.17715411127523395,0.000687195354162,9.19977171225528e-07,0.800926879775352,0,0
0.02,0.5,0.01,800,790,24.7609014747102,0.33268076013616404,0.003182733512335,0.0015260556238699998,4,0.16833250865907998,0.000662552337746,7.876340980719321e-07,0.8025198645606241,0,0
0.02,0.5,0.01,260,250,25.076200836542203,0.335439799388888,0.041122198848885,0.0015378133558039998,7,0.16263283146014498,0.0006906621735389999,1.0353772940458798e-06,0.8268786420510429,0,0
0.02,0.5,0.01,270,260,29.042958957888697,0.336934560055713,0.053365548574417,0.0015328663278900002,4,0.165018133860864,0.000682151790592,1.04862066864967e-06,0.8068848552936558,0,0
0.02,0.5,0.01,280,270,24.1179708045884,0.340311835813666,0.054366822751205,0.001532202621353,4,0.15874276261373,0.000675113183283,9.141680057642729e-07,0.795742732271987,0,0
0.02,0.5,0.01,290,280,27.589994680991502,0.33910915493517396,0.058973919034689,0.0015163586457160002,5,0.16604330708661402,0.0006426418134600001,6.884867502396e-07,0.8174360041934771,0,0
0.02,0.5,0.01,300,290,27.169109980292202,0.339059876135842,0.058401581095872,0.001546739938764,4,0.17166584443348099,0.000700429005,1.0586729499699899e-06,0.790431358100866,0,0
0.02,0.5,0.01,310,300,21.6904497624677,0.341107341234577,0.054925302052084006,0.0015324053525039999,4,0.171754472345314,0.0006851404565090001,1.05410066214484e-06,0.8048423876952701,0,0
0.02,0.5,0.01,320,310,24.224403969068497,0.342013658557861,0.051603520490872,0.001520847124972,4,0.161672416625596,0.000655759805982,8.03287587630265e-07,0.7974791445181899,0,0
0.02,0.5,0.01,330,320,22.070069153756698,0.344094971090713,0.04967377795864401,0.001518297103556,4,0.15313320209973802,0.00065796794551,7.123593837430541e-07,0.7971853701733571,0,0
0.02,0.5,0.01,340,330,26.595257182547304,0.34467768488839795,0.060483079515571,0.001520541795591,5,0.15795677799607097,0.000671753180877,9.651860409027858e-07,0.789713978388039,0,0
0.02,0.5,0.01,350,340,35.8522149273762,0.33995832878531,0.065239894338672,0.0015634606938949999,5,0.17756378600823,0.000735536027658,1.25984931160198e-06,0.808375756500207,0,0
0.02,0.5,0.01,360,350,30.7092099986305,0.337540550449095,0.056803600440637,0.0015521675014929998,6,0.169477741738354,0.0007045378381719999,1.04603170543054e-06,0.8234665719740071,0,0
0.02,0.5,0.01,370,360,32.454412686406,0.33392502008453007,0.054477437982860005,0.001546381691309,5,0.167588477366255,0.000708037813907,9.687066504678459e-07,0.7966321735594492,0,0
0.02,0.5,0.01,380,370,32.5539627834717,0.336070898190654,0.05071661528761401,0.001536025745233,4,0.16034956656564903,0.0007093648966060001,1.20465533993632e-06,0.78783421242393,0,0
0.02,0.5,0.01,390,380,25.0411775136795,0.33775017274576696,0.047334919051054,0.0015169959005110001,4,0.165401051939513,0.000669323675412,1.00139382782168e-06,0.789296015992138,0,0
0.02,0.5,0.01,400,390,21.4444378538637,0.34032866844117,0.038099666390454,0.0015304192232790002,4,0.162429937355753,0.000665116297544,7.23228441755841e-07,0.8086793987585309,0,0
0.02,0.5,0.01,410,400,27.283368567399396,0.342454176280332,0.040797261047002,0.0015246438819,4,0.16732315772197598,0.0006655782334169998,7.99481200773952e-07,0.8045970195202691,0,0
0.02,0.5,0.01,420,410,24.165219327439605,0.34175954593332497,0.042391185463599,0.001521682628887,4,0.161122112211221,0.000651795382309,7.807857363991241e-07,0.8082408871998871,0,0
0.02,0.5,0.01,430,420,28.483776906791302,0.34388599151912397,0.034824666957434,0.0015385177872839998,4,0.163573543928924,0.0006912496621439999,9.74979586364911e-07,0.803965194158757,0,0
0.02,0.5,0.01,440,430,23.6731552234991,0.34449386042999,0.030287325380647,0.001534284511501,4,0.16981380787609196,0.000694961189496,1.28270377101237e-06,0.800194962118048,0,0
0.02,0.5,0.01,460,450,43.493506167846,0.331177306455239,0.023886040154566,0.001588299703559,6,0.182901712409102,0.0007841982701880001,1.95544909918587e-06,0.829485088552082,0,0
0.02,0.5,0.01,470,460,26.9543750205473,0.333917175319049,0.025831027856379,0.001556286679447,4,0.168841654308782,0.0007244213718810001,1.8425258242229802e-06,0.801184288620655,0,0
0.02,0.5,0.01,480,470,24.577213154608003,0.334744152632841,0.020313802007038,0.001545405748304,5,0.171092298647854,0.0006998914157,1.1387609802935e-06,0.78602679196422,0,0
0.02,0.5,0.01,490,480,29.1739299057328,0.339485492469495,0.022007551335163,0.0015418088546239998,4,0.173849441157133,0.0006994078225369999,1.2677117546932e-06,0.818737876759548,0,0
0.02,0.5,0.01,500,490,28.153728151942897,0.34151248903749803,0.020221795362358998,0.001563867256529,5,0.18410661401776898,0.00072451625337,1.16886757228975e-06,0.818685161554273,0,0
0.02,0.5,0.01,510,500,26.709833442702898,0.344515143650605,0.018549550765833,0.0015552809387039998,5,0.181691297208539,0.000719410737655,1.05206848804e-06,0.797640864563394,0,0
0.02,0.5,0.01,520,510,28.896353586628,0.34528951454316603,0.009242910811982,0.001568655334621,5,0.19102121361618102,0.000732623867955,9.629546778009621e-07,0.8034851701263329,0,0
0.02,0.5,0.01,530,520,27.4335709745746,0.3436575862418739,0.00830483265289,0.00156702177402,5,0.18848482714919396,0.000742460579851,1.8269397403447701e-06,0.7928642143749108,0,0
0.02,0.5,0.01,540,530,25.9087037778159,0.345440942272527,0.009581389556657,0.001562642861299,5,0.17968363816114702,0.0007495966451919998,1.6051941759085399e-06,0.78010870048822,0,0
0.02,0.5,0.01,550,540,24.594979179314603,0.34920637992127596,0.007174782506745,0.0015586051761220002,4,0.178642220019822,0.0007095103992369999,1.02318659572095e-06,0.792174668815194,0,0
0.02,0.5,0.01,580,570,32.1594525836511,0.352034426914426,0.012137136176121,0.0015404624095730001,4,0.17686004588659499,0.0007025538801139999,1.1015680094169501e-06,0.802001662462601,0,0
0.02,0.5,0.01,550,540,24.6469213987156,0.31548746823773804,0.0029028208220420004,0.0015559931059029998,4,0.18054596283506,0.0007154455134099999,1.0009533888630399e-06,0.797999050701247,0,0
0.02,0.5,0.01,560,550,24.1928783633852,0.318421196672159,0.003670247873299,0.0015363437059189998,5,0.17832512315270896,0.000683063552723,7.556504661479869e-07,0.788424768266542,0,0
0.02,0.5,0.01,570,560,22.998401047694802,0.315220795153963,0.003797410366476,0.001551809029016,5,0.19277859839159697,0.000699799032774,6.973943369191439e-07,0.798264508683796,0,0
0.02,0.5,0.01,580,570,29.0804883938591,0.315696262895437,0.003629397085613,0.001541261180341,4,0.18023656973878802,0.000685491798168,7.239179782256031e-07,0.7937930942074929,0,0
0.02,0.5,0.01,590,580,21.219607530155002,0.31400610592832395,0.001990149781799,0.0015591677093910001,5,0.18174917959251102,0.00070748754621,7.65237183104665e-07,0.78544279355562,0,0
0.02,0.5,0.01,600,590,31.093205491434897,0.316664963880591,0.005864989108525,0.0015735764571010002,5,0.18904832591126502,0.0007462793622600001,1.07274502389896e-06,0.796553254493645,0,0
0.02,0.5,0.01,610,600,27.338914277558498,0.317542326279316,0.00599417588797,0.001556423244586,4,0.18870862012454898,0.000720667334095,8.999629739856251e-07,0.765610524683644,0,0
0.02,0.5,0.01,620,610,24.4826210382416,0.31899999774806703,0.008283280819899999,0.001556181178647,5,0.181520443228838,0.00073997731336,1.05689450067957e-06,0.792236649309553,0,0
0.02,0.5,0.01,630,620,23.4162713086519,0.32224960987719803,0.007595117729341,0.001541501976285,4,0.177860082304527,0.000697829477869,8.58955274481076e-07,0.7933968253175872,0,0
0.02,0.5,0.01,640,630,24.4002844306252,0.321983406846937,0.009571098200714001,0.001547357634314,5,0.179473251028807,0.0007052806411410001,1.01646658990824e-06,0.814669878962538,0,0
0.02,0.5,0.01,650,640,26.4108996547538,0.32499404898417605,0.009028958808888,0.001567532231954,5,0.182287032460043,0.0007318855088119998,1.07416158870142e-06,0.8020768921025648,0,0
0.02,0.5,0.01,660,650,22.3667570781421,0.323105638612775,0.007929332877654,0.0015658766944870004,5,0.195955546177112,0.0007185409294189999,7.153252849030099e-07,0.8062738241625419,0,0
0.02,0.5,0.01,110,100,25.4450970309218,0.391305624107536,-0.000218764094594,0.0014975167759789998,5,0.126614095613603,0.000638704889468,8.47888032794214e-07,0.8183895341614491,0,0
0.02,0.5,0.01,130,120,24.3231904009019,0.384113989281331,-0.004101163442899,0.0014844064202410004,4,0.13719973675551198,0.000612728532003,6.40914199436024e-07,0.804462651584122,0,0
0.02,0.5,0.01,150,140,22.131740639431897,0.37953749111529,-0.004032307811652,0.001498560484068,4,0.14251851851851802,0.000634184290661,8.17225630424567e-07,0.820040854010877,0,1
0.02,0.5,0.01,160,150,24.911955590282396,0.37644642872737805,-0.0027739579180490006,0.001500366368532,5,0.136187664041995,0.000643943142163,7.45064891642785e-07,0.795163601553071,0,0
0.02,0.5,0.01,180,170,24.410720938991698,0.3698903190676,-0.001233547895537,0.0014971386005789998,4,0.151055060995714,0.0006191530710219999,6.87612166734699e-07,0.7985740246886271,0,0
0.02,0.5,0.01,190,180,25.0050406532496,0.36670395784683,-0.000968371658416,0.001498507817054,4,0.14426364234056502,0.0006297330299299999,7.67735267996623e-07,0.8092844041094929,0,0
0.02,0.5,0.01,200,190,23.266167243318,0.363046676732007,0.00124002456648,0.0015026459098279998,5,0.13715657067196302,0.0006408536026419999,8.625705241264792e-07,0.81308559657515,0,0
0.02,0.5,0.01,210,200,34.381312317418,0.359030045533965,0.0013558649963960002,0.001520734828283,5,0.16428338230493,0.0006633663704079999,8.868342061616751e-07,0.822871673418106,0,0
0.02,0.5,0.01,230,220,25.3398087890544,0.354624821229765,0.00020013224731999998,0.001520401600095,5,0.158497698882314,0.000659647056842,7.057785275702459e-07,0.8019654624237159,0,0
0.02,0.5,0.01,240,230,25.761418666804598,0.35092359379463695,0.000220669554845,0.001536025745233,4,0.16056569643150798,0.0007039129535060001,9.288039374793501e-07,0.8019351406068991,0,0
0.02,0.5,0.01,250,240,27.2192289265491,0.347842558662943,-0.000131272430675,0.001530843445356,4,0.16680017801513097,0.0006818331886450001,8.77931655987385e-07,0.794224197891583,0,0
0.02,0.5,0.01,260,250,24.3716676784171,0.34850675440729106,8.774517141304559e-05,0.00152348779549,5,0.164130434782609,0.000662212457647,8.223032465021109e-07,0.811397178118672,0,0
0.02,0.5,0.01,280,270,23.375700960630898,0.34685984300588896,0.000166131071384,0.001530019272358,4,0.167211221122112,0.000672729789257,7.98282335534119e-07,0.7910895152078041,0,0
0.02,0.5,0.01,320,310,33.8969379605999,0.337953619041726,0.001611089780628,0.0015257534137270003,5,0.15300788954635097,0.000664580620346,7.386780370214621e-07,0.813655789982907,0,0
0.02,0.5,0.01,330,320,37.3161571470737,0.33106897623458603,0.002362834915054,0.0015284740072189999,4,0.15559383202099697,0.0006788299148539999,9.56337698148349e-07,0.79369568824146,0,0
0.02,0.5,0.01,340,330,23.7113717737844,0.33001144394065696,0.001409271705854,0.001547795178053,5,0.158248383595262,0.000729831829684,1.4297314365171699e-06,0.7960843295365791,0,0
0.02,0.5,0.01,350,340,33.2509467890241,0.326723353052862,0.003083512408729,0.0015324076481700003,5,0.161160862354892,0.0006649929067600001,7.18259971019591e-07,0.79275473368666,0,0
0.02,0.5,0.01,360,350,25.253785686254698,0.326034829121441,0.0031874908648640006,0.001557550874826,5,0.175049212598425,0.0007476690924720001,1.39798141796224e-06,0.799860917817428,0,0
0.02,0.5,0.01,370,360,23.0430433609841,0.32666528905530895,0.0036559140538280003,0.001562610666478,5,0.18276317963972896,0.0007223250997150002,1.1906944112231399e-06,0.801423059437407,0,0
0.02,0.5,0.01,380,370,26.7182356979103,0.325784205649578,0.003942298362032,0.001547182950093,5,0.183382838283828,0.0007045316452039999,8.47127008119311e-07,0.7757588142996171,0,0
0.02,0.5,0.01,390,380,24.328872896845304,0.3236615117313,0.004708583310656001,0.0015345997646879998,4,0.164111384111384,0.0007087208479880001,1.0210371113870501e-06,0.7909669155559921,0,0
0.02,0.5,0.01,400,390,23.4895169519177,0.325088780538596,0.005824588520382,0.001520701847302,4,0.154422442244224,0.0006637607618800001,7.676632870478791e-07,0.7814402663869399,0,0
0.02,0.5,0.01,410,400,28.1171573127601,0.320709946633427,0.001899179964972,0.00151733063804,4,0.158325074331021,0.000658309461809,7.260773865299421e-07,0.794357561581897,0,0
0.02,0.5,0.01,420,410,22.412006944636303,0.322029508446377,0.002642310638227,0.001528417266715,4,0.158312736859449,0.0006933162392289999,1.46923047932066e-06,0.7983866678395691,0,0
0.02,0.5,0.01,430,420,27.1960715303374,0.321313175509127,0.002506206037432,0.001533636614282,5,0.164351851851852,0.0006835735846830001,9.032737594098391e-07,0.8000048031508671,0,0
0.02,0.5,0.01,440,430,24.0156663787265,0.32256102131474296,0.002060466017901,0.001551749377836,4,0.18077366255144,0.0007061875614110001,9.860739011734449e-07,0.8115489331561979,0,0
0.02,0.5,0.01,450,440,25.126852865022396,0.323167913196954,0.0020264962506479998,0.001529929802357,4,0.16867787668974601,0.00067773236114,8.967063527431709e-07,0.796506206687542,0,0
0.02,0.5,0.01,460,450,26.3954247591257,0.322932443125888,0.0029853575893520005,0.001540371426846,4,0.162588740300479,0.000682141448444,8.0652738980754e-07,0.8116351471267199,0,0
0.02,0.5,0.01,470,460,25.245539056076797,0.322000700281479,0.003244112531636,0.001526135999383,5,0.158230146937428,0.0006581522548979999,8.0287684338415e-07,0.8205839855593342,0,0
0.02,0.5,0.01,480,470,25.1787311178446,0.323416480560344,0.004086663342944,0.0015305974538520001,5,0.164882722167162,0.0006615198056669999,6.639257471995849e-07,0.793203476590154,0,0
0.02,0.5,0.01,490,480,28.775232447357396,0.325124766969768,0.0034006309912240004,0.001524422973698,4,0.15040329218107,0.000675203839302,8.538898263586091e-07,0.790942625080097,0,0
0.02,0.5,0.01,500,490,26.776046046561103,0.322954586496503,0.0031522375331,0.0015482675831470002,5,0.157979598552155,0.00069844232211,7.30512125850982e-07,0.799729407856894,0,0
0.02,0.5,0.01,510,500,23.808593899239202,0.320171703902265,0.0038351365084690003,0.0015322449756820001,4,0.15612380006620302,0.000672610663221,8.39522875102064e-07,0.782502096512423,0,0
0.02,0.5,0.01,520,510,30.9794020308398,0.31424233695672804,0.0030639816757699998,0.001545956676091,5,0.16783596837944698,0.0006947545970379999,7.1359688312786e-07,0.82012941699797,0,0
0.02,0.5,0.01,570,560,29.5134960137359,0.317726769479742,-0.001522329641009,0.0015472437021729999,5,0.16651807825656303,0.0006889099896289999,8.34028172863742e-07,0.805665381354053,0,0
0.02,0.5,0.01,600,590,22.7999365522142,0.315768015976007,-0.0028674046405109998,0.001538303261301,5,0.154895030748569,0.0007126053536830001,1.42361344836353e-06,0.800562740173672,0,0
0.02,0.5,0.01,60,50,32.943060351964895,0.392091284470543,0.021912762874922,0.001524172492147,4,0.13600792471520598,0.00068754031963,1.08591587607762e-06,0.789580667557967,0,0
0.02,0.5,0.01,70,60,29.2962706459028,0.3851486733821479,0.024819242682119998,0.001506480514322,4,0.132772277227723,0.000654640829975,7.60373037408298e-07,0.7883030679843142,0,0
0.02,0.5,0.01,80,70,26.100650782716798,0.380384809386966,0.030924230234828,0.001536590649494,4,0.14943783068783098,0.0006849898885630001,7.32886260002895e-07,0.7950106233714159,0,0
0.02,0.5,0.01,90,80,31.100522097827803,0.37804586107416704,0.032690153917444,0.001529656648645,5,0.139639256793446,0.000683194458972,7.93796274148762e-07,0.8025645953075581,0,0
0.02,0.5,0.01,100,90,41.1466117320159,0.37109193854895206,0.032626051731425,0.001512550772421,5,0.141986863711002,0.000653383940705,7.115947989200941e-07,0.796227639840716,0,0
0.02,0.5,0.01,110,100,26.318728677476397,0.367293803141877,0.037701388887739995,0.001509755889486,4,0.14557420204014498,0.0006552276395319999,7.926526232032909e-07,0.7996961001475491,0,0
0.02,0.5,0.01,120,110,25.781142888702103,0.36238485873127796,0.044918770864352996,0.001514110349375,4,0.14581483308666401,0.000663117643842,1.22173071009713e-06,0.8052078850565719,0,0
0.02,0.5,0.01,130,120,28.431668924133,0.357194769461851,0.055772114012744005,0.001509348721161,4,0.14733893557423,0.000658517672977,7.971537015250421e-07,0.804867209817217,0,0
0.02,0.5,0.01,140,130,34.740983155434996,0.36013093377623706,0.08899634410079903,0.0015056355057129996,5,0.146206096752816,0.000640861452504,7.34563109528455e-07,0.8052467018499521,0,0
0.02,0.5,0.01,150,140,21.762472166314396,0.35976501295302504,0.09741020954573,0.001512771280619,5,0.14618553303674403,0.0006565080287050001,7.463487615188929e-07,0.797044936173697,0,0
0.02,0.5,0.01,160,150,26.0081844662887,0.35886817371892893,0.09056812331087699,0.001516715437462,4,0.151055060995714,0.0006642765493980001,7.94460991798124e-07,0.788643512145817,0,0
0.02,0.5,0.01,170,160,22.975793795851697,0.359188398998437,0.09303740482888499,0.0015302510877729999,5,0.161867321867322,0.000686955136238,8.862773250377769e-07,0.8072866351724469,0,0
0.02,0.5,0.01,180,170,24.380830075503503,0.3595497965613879,0.08894781282738098,0.001517032402156,4,0.160532807104095,0.0006610122783980001,8.898432337321579e-07,0.8205211718011591,0,0
0.02,0.5,0.01,190,180,25.563547682472,0.35750730857006796,0.08742842226595401,0.001517660651274,4,0.15752183226231697,0.000670983288089,8.431200758163179e-07,0.801047784593083,0,0
0.02,0.5,0.01,210,200,28.714810188523398,0.35296628044375605,0.075247056677697,0.001559144932095,5,0.17423066064370402,0.0007305933018619999,1.14455722148267e-06,0.793028101714307,0,0
0.02,0.5,0.01,220,210,28.768840725005603,0.34600141609754,0.07695669821556402,0.001557550874826,4,0.17247375328084,0.0007399198690099999,1.68206575665334e-06,0.8190963447265971,0,0
0.02,0.5,0.01,230,220,22.6521397742592,0.344545062779112,0.073727922478696,0.001524910945201,5,0.15124279835391,0.000678621449628,8.046826160260791e-07,0.798197014819795,0,0
0.02,0.5,0.01,250,240,25.4483542066095,0.34202105348999606,0.075270417286153,0.001557454132294,5,0.168454436535344,0.0007573028282200001,1.36362463115171e-06,0.7910820768081892,0,0
0.02,0.5,0.01,260,250,24.244785136309098,0.342809522005172,0.07075237421904801,0.0015705517388879997,5,0.17042061137016598,0.000772077167209,1.43724995527492e-06,0.801896009058657,0,0
0.02,0.5,0.01,270,260,30.689620532877,0.33847411783238696,0.069936445714194,0.0015452213869229998,5,0.16438943894389402,0.00071169731952,1.04201968181744e-06,0.800150310150996,0,0
0.02,0.5,0.01,280,270,26.3727463116222,0.336481925504238,0.06111606528641201,0.0015247381385210003,4,0.150570153693604,0.000675315381272,8.453002759462369e-07,0.801241727127213,0,0
