,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
9677,0.3494691666932151,22.364914481621746,0.08621787642864406,0.0015258891454779982,4,0.05961579058475828,0.00030499714090645604,2.45842126700286e-07,0.8772559540398159
9678,0.3448102409713656,28.396359486524467,0.06571408099165531,0.0015397631133671744,4,0.06461505922165821,0.0003004765913023793,9.367842622701078e-08,0.8938538493573109
9679,0.3461355774244073,20.495924012088167,0.07065891466865036,0.0015133985296326518,4,0.0535031847133758,0.0002666453921390746,1.2944978992680973e-07,0.9173942504030714
9680,0.4183869874363509,0.0,-0.007384242786361723,0.0013543008715422508,3,0.0014358974358974358,0.00013277275543285396,2.288063987343737e-08,0.8936434812078904
9681,0.4000976027235831,36.74043717350895,-0.007571242347105636,0.0013795155159629653,3,0.006654381654381655,0.00016397681963139862,3.900738052517185e-08,0.908510885970264
9682,0.38495463964482257,36.49233130244444,-0.00682222818498903,0.0013944676013641528,3,0.010871794871794871,0.00017967738547503608,5.603422009821398e-08,0.9159928698752215
9683,0.3798060459901763,26.598637175550326,-0.00837459116683517,0.001401526407450734,3,0.00797057020232986,0.00019605733896150033,7.250483996938384e-08,0.8956046693994882
9684,0.3706853604933257,28.058920699160293,-0.010577102946297936,0.0013986003412584831,4,0.011022331489448884,0.00018545255308995183,5.9084322108882285e-08,0.9287970978018064
9685,0.3640436114692607,24.64991881414938,-0.011041573030797195,0.0014165140163910908,4,0.014537264537264538,0.0002087822560527483,6.826291591905074e-08,0.9055268207754572
9686,0.36113463672026624,22.86182320680666,-0.010071063530787506,0.001414545413460778,4,0.01952965235173824,0.00021023360491663145,6.708646507988948e-08,0.8974767542161649
9687,0.3568801564024524,25.33886651254435,-0.008837478116648935,0.0014098016573068574,3,0.018495810341303903,0.00020174939048339013,5.2185012207263534e-08,0.8963421094878792
9688,0.3527169914918612,26.345829990793625,-0.0051356917936626395,0.00141122851632993,4,0.01852989352989353,0.00020136754127077558,7.80147610503437e-08,0.9030234195832127
9689,0.3455145148025785,29.440898914542203,-0.00943006371096554,0.001419107140712991,4,0.020718513982445397,0.00021186904032893008,4.6011850017005616e-08,0.8972675352138418
9690,0.3431393365685349,26.71366821607083,-0.009575238862141384,0.0014326152996409832,3,0.02612778117983262,0.000227799925460372,9.0183226033331e-08,0.9098958717118958
9691,0.33892364861551794,24.586210015623237,-0.010666786516177728,0.001446873911842753,3,0.03112880179628495,0.00024446536780280484,7.315884152703891e-08,0.9037498780241138
9692,0.3355878398972663,20.819441187909923,-0.005413824164258088,0.0014328697133125178,3,0.025010250102501026,0.00022028197794629625,6.199000982052262e-08,0.9251133464342984
9693,0.3367431189824993,25.85348338815223,-0.0009825217068909374,0.0014356171127360925,4,0.02275974688711982,0.00024138772579480956,1.7484503006462137e-07,0.8946771630668965
